Date,Transaction Description,Category,Amount,Type,Year,Month_Num,Month_Period,Month_dt,Quarter,Day_of_Week,DOW_Num,Is_Weekend,Week_of_Year,Month_Name,Season,Expense_Type,Budget_Category,Is_Discretionary,Monthly_Budget_Limit,Amount_ZScore,Is_Outlier
2023-09-04,Its develop until watch.,Food & Drink,1170.22,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Monday,0,False,36,Sep,Autumn,Variable,Needs,False,800.0,0.16687143928074188,False
2023-09-04,Individual analysis.,Entertainment,692.9,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Monday,0,False,36,Sep,Autumn,Variable,Wants,True,400.0,0.6155461865875635,False
2023-09-07,Almost most look something.,Salary,1813.99,Income,2023,9,2023-09,2023-09-01,Q3_2023,Thursday,3,False,36,Sep,Autumn,Income/Other,Income/Other,False,0.0,1.3417461355041018,False
2023-09-10,Manager bar send really.,Travel,1692.38,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Sunday,6,True,36,Sep,Autumn,Variable,Wants,True,500.0,1.1618130809948988,False
2023-09-11,Car fast positive.,Utilities,594.63,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Monday,0,False,37,Sep,Autumn,Fixed,Needs,False,350.0,0.5863477945849931,False
2023-09-11,Look fight.,Travel,1453.12,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Monday,0,False,37,Sep,Autumn,Variable,Wants,True,500.0,0.7226864827489111,False
2023-09-12,Section agency lawyer sign them.,Utilities,1894.38,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Tuesday,1,False,37,Sep,Autumn,Fixed,Needs,False,350.0,1.651070842936584,False
2023-09-12,Smile have less.,Rent,452.28,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Tuesday,1,False,37,Sep,Autumn,Fixed,Needs,False,1200.0,0.970016428564845,False
2023-09-13,Audience throw four allow international.,Travel,846.74,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Wednesday,2,False,37,Sep,Autumn,Variable,Wants,True,500.0,0.39023496941359737,False
2023-09-14,My some skin ball thing.,Health & Fitness,528.51,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Thursday,3,False,37,Sep,Autumn,Variable,Needs,False,300.0,0.7277284192736441,False
2023-09-14,War push thousand book half.,Rent,946.37,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Thursday,3,False,37,Sep,Autumn,Fixed,Needs,False,1200.0,0.06571481254890826,False
2023-09-14,Hand possible relate night.,Rent,949.72,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Thursday,3,False,37,Sep,Autumn,Fixed,Needs,False,1200.0,0.05958351984180347,False
2023-09-15,Wonder draw box.,Investment,3626.0,Income,2023,9,2023-09,2023-09-01,Q3_2023,Friday,4,False,37,Sep,Autumn,Income/Other,Savings,False,0.0,0.8387431607226992,False
2023-09-15,That reflect send set fly.,Shopping,117.58,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Friday,4,False,37,Sep,Autumn,Variable,Wants,True,600.0,1.5647966538582394,False
2023-09-16,Quite everyone as generation.,Utilities,1984.77,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Saturday,5,True,37,Sep,Autumn,Fixed,Needs,False,350.0,1.8066702048489323,False
2023-09-16,Money but report question.,Salary,295.02,Income,2023,9,2023-09,2023-09-01,Q3_2023,Saturday,5,True,37,Sep,Autumn,Income/Other,Income/Other,False,0.0,1.2280882728210172,False
2023-09-21,Later happy pull.,Utilities,1560.09,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Thursday,3,False,38,Sep,Autumn,Fixed,Needs,False,350.0,1.0756165814731575,False
2023-09-21,Throughout leader bag.,Utilities,633.69,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Thursday,3,False,38,Sep,Autumn,Fixed,Needs,False,350.0,0.5191090394539349,False
2023-09-23,When baby clearly.,Other,2740.0,Income,2023,9,2023-09,2023-09-01,Q3_2023,Saturday,5,True,38,Sep,Autumn,Income/Other,Income/Other,False,0.0,0.01070814147832015,False
2023-09-24,Many themselves minute.,Utilities,1156.8,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Sunday,6,True,38,Sep,Autumn,Fixed,Needs,False,350.0,0.3813841811453433,False
2023-09-28,Indicate radio use.,Investment,1560.0,Income,2023,9,2023-09,2023-09-01,Q3_2023,Thursday,3,False,39,Sep,Autumn,Income/Other,Savings,False,0.0,0.7839405543098759,False
2023-09-29,Information scene again country.,Shopping,812.75,Expense,2023,9,2023-09,2023-09-01,Q3_2023,Friday,4,False,39,Sep,Autumn,Variable,Wants,True,600.0,0.302298827236876,False
2023-10-03,Strong mind from.,Shopping,19.29,Expense,2023,10,2023-10,2023-10-01,Q4_2023,Tuesday,1,False,40,Oct,Autumn,Variable,Wants,True,600.0,1.743301064834855,False
2023-10-04,Pretty skin main program.,Health & Fitness,1900.64,Expense,2023,10,2023-10,2023-10-01,Q4_2023,Wednesday,2,False,40,Oct,Autumn,Variable,Needs,False,300.0,1.6123349749344167,False
2023-10-04,Knowledge fight car smile commercial.,Entertainment,45.65,Expense,2023,10,2023-10,2023-10-01,Q4_2023,Wednesday,2,False,40,Oct,Autumn,Variable,Wants,True,400.0,1.7763461191362677,False
2023-10-05,Machine wife show.,Investment,2353.0,Income,2023,10,2023-10,2023-10-01,Q4_2023,Thursday,3,False,40,Oct,Autumn,Income/Other,Savings,False,0.0,0.1611001932155719,False
2023-10-06,Good lay coach.,Health & Fitness,631.06,Expense,2023,10,2023-10,2023-10-01,Q4_2023,Friday,4,False,40,Oct,Autumn,Variable,Needs,False,300.0,0.5528371909818376,False
2023-10-08,Expect win stuff realize project.,Other,1868.0,Income,2023,10,2023-10,2023-10-01,Q4_2023,Sunday,6,True,40,Oct,Autumn,Income/Other,Income/Other,False,0.0,0.6928375173565585,False
2023-10-08,Draw american first.,Investment,2942.0,Income,2023,10,2023-10,2023-10-01,Q4_2023,Sunday,6,True,40,Oct,Autumn,Income/Other,Savings,False,0.0,0.30151389592004607,False
2023-10-08,Employee continue none alone.,Salary,1458.39,Income,2023,10,2023-10,2023-10-01,Q4_2023,Sunday,6,True,40,Oct,Autumn,Income/Other,Income/Other,False,0.0,0.74013246597777,False
2023-10-09,Challenge large wish move.,Health & Fitness,872.99,Expense,2023,10,2023-10,2023-10-01,Q4_2023,Monday,0,False,41,Oct,Autumn,Variable,Needs,False,300.0,0.14024396952267826,False
2023-10-09,Identify material.,Utilities,692.04,Expense,2023,10,2023-10,2023-10-01,Q4_2023,Monday,0,False,41,Oct,Autumn,Fixed,Needs,False,350.0,0.4186640481099197,False
2023-10-11,Until choose wife national.,Health & Fitness,1502.73,Expense,2023,10,2023-10,2023-10-01,Q4_2023,Wednesday,2,False,41,Oct,Autumn,Variable,Needs,False,300.0,0.9337297223786606,False
2023-10-13,Positive far time wide.,Other,656.0,Income,2023,10,2023-10,2023-10-01,Q4_2023,Friday,4,False,41,Oct,Autumn,Income/Other,Income/Other,False,0.0,1.6707014376637521,False
2023-10-14,Son rock two.,Utilities,430.27,Expense,2023,10,2023-10,2023-10-01,Q4_2023,Saturday,5,True,41,Oct,Autumn,Fixed,Needs,False,350.0,0.869280764204571,False
2023-10-14,Rule too.,Investment,1508.0,Income,2023,10,2023-10,2023-10-01,Q4_2023,Saturday,5,True,41,Oct,Autumn,Income/Other,Savings,False,0.0,0.8247825452013057,False
2023-10-15,Bring agent pay detail group.,Food & Drink,756.63,Expense,2023,10,2023-10,2023-10-01,Q4_2023,Sunday,6,True,41,Oct,Autumn,Variable,Needs,False,800.0,0.5247129113379585,False
2023-10-15,Part crime.,Food & Drink,1191.91,Expense,2023,10,2023-10,2023-10-01,Q4_2023,Sunday,6,True,41,Oct,Autumn,Variable,Needs,False,800.0,0.20314036397650254,False
2023-10-16,Sit short cultural.,Investment,661.0,Income,2023,10,2023-10,2023-10-01,Q4_2023,Monday,0,False,42,Oct,Autumn,Income/Other,Savings,False,0.0,1.490035742990556,False
2023-10-17,Support quality whatever wish hour.,Investment,3914.0,Income,2023,10,2023-10,2023-10-01,Q4_2023,Tuesday,1,False,42,Oct,Autumn,Income/Other,Savings,False,0.0,1.0649449564290794,False
2023-10-17,Owner memory argue project.,Rent,1099.09,Expense,2023,10,2023-10,2023-10-01,Q4_2023,Tuesday,1,False,42,Oct,Autumn,Fixed,Needs,False,1200.0,0.2137989254299089,False
2023-10-27,Respond into history.,Utilities,418.93,Expense,2023,10,2023-10,2023-10-01,Q4_2023,Friday,4,False,43,Oct,Autumn,Fixed,Needs,False,350.0,0.888801693113588,False
2023-10-27,General final knowledge.,Food & Drink,609.22,Expense,2023,10,2023-10,2023-10-01,Q4_2023,Friday,4,False,43,Oct,Autumn,Variable,Needs,False,800.0,0.7712044830024152,False
2023-10-29,Democratic thousand.,Travel,1249.37,Expense,2023,10,2023-10,2023-10-01,Q4_2023,Sunday,6,True,43,Oct,Autumn,Variable,Wants,True,500.0,0.3487332753903057,False
2023-10-30,Eye south wife interest.,Shopping,1663.0,Expense,2023,10,2023-10,2023-10-01,Q4_2023,Monday,0,False,44,Oct,Autumn,Variable,Wants,True,600.0,1.2418396958363496,False
2023-10-30,Structure our century.,Investment,2815.0,Income,2023,10,2023-10,2023-10-01,Q4_2023,Monday,0,False,44,Oct,Autumn,Income/Other,Savings,False,0.0,0.20176518739674645,False
2023-11-04,Write moment friend value.,Investment,4577.0,Income,2023,11,2023-11,2023-11-01,Q4_2023,Saturday,5,True,44,Nov,Autumn,Income/Other,Savings,False,0.0,1.585680340294809,False
2023-11-05,According police.,Investment,2654.0,Income,2023,11,2023-11,2023-11-01,Q4_2023,Sunday,6,True,44,Nov,Autumn,Income/Other,Savings,False,0.0,0.0753121002136658,False
2023-11-08,Company left nothing trip.,Entertainment,722.26,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Wednesday,2,False,45,Nov,Autumn,Variable,Wants,True,400.0,0.5628909745062504,False
2023-11-08,Strategy face make.,Utilities,88.42,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Wednesday,2,False,45,Nov,Autumn,Fixed,Needs,False,350.0,1.4577489782740083,False
2023-11-08,Fight nice less agree able.,Entertainment,1379.53,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Wednesday,2,False,45,Nov,Autumn,Variable,Wants,True,400.0,0.6158791632554905,False
2023-11-09,What strong line.,Entertainment,15.45,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Thursday,3,False,45,Nov,Autumn,Variable,Wants,True,400.0,1.8305078154869372,False
2023-11-09,Conference trade population agreement.,Rent,1672.11,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Thursday,3,False,45,Nov,Autumn,Fixed,Needs,False,1200.0,1.2625611185717496,False
2023-11-11,Yes at seat ok.,Utilities,1899.4,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Saturday,5,True,45,Nov,Autumn,Fixed,Needs,False,350.0,1.6597123828945437,False
2023-11-11,Than physical live reason.,Rent,1449.89,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Saturday,5,True,45,Nov,Autumn,Fixed,Needs,False,1200.0,0.8558459348783712,False
2023-11-13,Mention offer suddenly clear.,Other,2393.0,Income,2023,11,2023-11,2023-11-01,Q4_2023,Monday,0,False,46,Nov,Autumn,Income/Other,Income/Other,False,0.0,0.2692578489066602,False
2023-11-14,Floor there career.,Travel,535.61,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Tuesday,1,False,46,Nov,Autumn,Variable,Wants,True,500.0,0.9612683996245563,False
2023-11-14,Evening information.,Investment,823.0,Income,2023,11,2023-11,2023-11-01,Q4_2023,Tuesday,1,False,46,Nov,Autumn,Income/Other,Savings,False,0.0,1.362797232905717,False
2023-11-15,Face morning.,Health & Fitness,1605.18,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Wednesday,2,False,46,Nov,Autumn,Variable,Needs,False,300.0,1.108450408273303,False
2023-11-17,Create physical share out cold.,Rent,199.05,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Friday,4,False,46,Nov,Autumn,Fixed,Needs,False,1200.0,1.4334872501230949,False
2023-11-18,Step rate feeling rate.,Food & Drink,29.25,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Saturday,5,True,46,Nov,Autumn,Variable,Needs,False,800.0,1.7410010830854143,False
2023-11-21,Move goal.,Investment,3192.0,Income,2023,11,2023-11,2023-11-01,Q4_2023,Tuesday,1,False,47,Nov,Autumn,Income/Other,Savings,False,0.0,0.49786962135961227,False
2023-11-21,Carry example.,Salary,1910.63,Income,2023,11,2023-11,2023-11-01,Q4_2023,Tuesday,1,False,47,Nov,Autumn,Income/Other,Income/Other,False,0.0,1.5052442936115955,False
2023-11-22,Future treat bill choice.,Rent,751.52,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Wednesday,2,False,47,Nov,Autumn,Fixed,Needs,False,1200.0,0.4223364197069266,False
2023-11-23,Somebody next ready.,Rent,807.55,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Thursday,3,False,47,Nov,Autumn,Fixed,Needs,False,1200.0,0.3197882613848134,False
2023-11-23,Republican reduce sort individual trouble.,Travel,1673.06,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Thursday,3,False,47,Nov,Autumn,Variable,Wants,True,500.0,1.1263540578480604,False
2023-11-26,Type look find.,Salary,1601.8,Income,2023,11,2023-11,2023-11-01,Q4_2023,Sunday,6,True,47,Nov,Autumn,Income/Other,Income/Other,False,0.0,0.9827573713398937,False
2023-11-26,Stage threat our.,Utilities,234.98,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Sunday,6,True,47,Nov,Autumn,Fixed,Needs,False,350.0,1.2054573256368377,False
2023-11-26,Report agreement sport.,Food & Drink,1963.32,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Sunday,6,True,47,Nov,Autumn,Variable,Needs,False,800.0,1.4930532823516363,False
2023-11-26,Task central dinner.,Rent,837.9,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Sunday,6,True,47,Nov,Autumn,Fixed,Needs,False,1200.0,0.2642405796950733,False
2023-11-27,Candidate bad real.,Salary,370.71,Income,2023,11,2023-11,2023-11-01,Q4_2023,Monday,0,False,48,Nov,Autumn,Income/Other,Income/Other,False,0.0,1.100033889675775,False
2023-11-27,Affect machine.,Health & Fitness,1226.6,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Monday,0,False,48,Nov,Autumn,Variable,Needs,False,300.0,0.4628110010893717,False
2023-11-28,Cultural allow.,Utilities,971.33,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Tuesday,1,False,48,Nov,Autumn,Fixed,Needs,False,350.0,0.062111986722472236,False
2023-11-28,Arrive budget education at property.,Shopping,886.97,Expense,2023,11,2023-11,2023-11-01,Q4_2023,Tuesday,1,False,48,Nov,Autumn,Variable,Wants,True,600.0,0.16750792905105438,False
2023-11-29,Turn day top.,Other,601.0,Income,2023,11,2023-11,2023-11-01,Q4_2023,Wednesday,2,False,48,Nov,Autumn,Income/Other,Income/Other,False,0.0,1.7150764505489797,False
2023-12-05,Ahead certainly second everyone.,Entertainment,1956.01,Expense,2023,12,2023-12,2023-12-01,Q4_2023,Tuesday,1,False,49,Dec,Winter,Variable,Wants,True,400.0,1.6497577961109204,False
2023-12-05,Goal talk sit party.,Health & Fitness,1043.01,Expense,2023,12,2023-12,2023-12-01,Q4_2023,Tuesday,1,False,49,Dec,Winter,Variable,Needs,False,300.0,0.1497122141357611,False
2023-12-06,Attention standard shake more respond.,Rent,871.37,Expense,2023,12,2023-12,2023-12-01,Q4_2023,Wednesday,2,False,49,Dec,Winter,Fixed,Needs,False,1200.0,0.20298255972289528,False
2023-12-08,Top mr wind.,Salary,698.04,Income,2023,12,2023-12,2023-12-01,Q4_2023,Friday,4,False,49,Dec,Winter,Income/Other,Income/Other,False,0.0,0.5462481685113932,False
2023-12-09,Turn surface listen.,Shopping,305.82,Expense,2023,12,2023-12,2023-12-01,Q4_2023,Saturday,5,True,49,Dec,Winter,Variable,Wants,True,600.0,1.222934100981669,False
2023-12-09,Pull blue strong wonder.,Food & Drink,33.17,Expense,2023,12,2023-12,2023-12-01,Q4_2023,Saturday,5,True,49,Dec,Winter,Variable,Needs,False,800.0,1.7344462566765908,False
2023-12-10,Method imagine seven.,Salary,1705.22,Income,2023,12,2023-12,2023-12-01,Q4_2023,Sunday,6,True,49,Dec,Winter,Income/Other,Income/Other,False,0.0,1.157726116284813,False
2023-12-11,Letter mind many.,Rent,1505.35,Expense,2023,12,2023-12,2023-12-01,Q4_2023,Monday,0,False,50,Dec,Winter,Fixed,Needs,False,1200.0,0.9573508583219618,False
2023-12-13,News american foreign.,Health & Fitness,1940.59,Expense,2023,12,2023-12,2023-12-01,Q4_2023,Wednesday,2,False,50,Dec,Winter,Variable,Needs,False,300.0,1.680466662601483,False
2023-12-14,Exist outside find wish.,Investment,3601.0,Income,2023,12,2023-12,2023-12-01,Q4_2023,Thursday,3,False,50,Dec,Winter,Income/Other,Savings,False,0.0,0.8191075881787426,False
2023-12-14,Network fact talk.,Entertainment,166.87,Expense,2023,12,2023-12,2023-12-01,Q4_2023,Thursday,3,False,50,Dec,Winter,Variable,Wants,True,400.0,1.5589460915989113,False
2023-12-18,Thus sort.,Salary,185.16,Income,2023,12,2023-12,2023-12-01,Q4_2023,Monday,0,False,51,Dec,Winter,Income/Other,Income/Other,False,0.0,1.4139523834345233,False
2023-12-20,Actually purpose public.,Health & Fitness,246.23,Expense,2023,12,2023-12,2023-12-01,Q4_2023,Wednesday,2,False,51,Dec,Winter,Variable,Needs,False,300.0,1.2091354979885263,False
2023-12-21,Mission put budget house.,Food & Drink,214.26,Expense,2023,12,2023-12,2023-12-01,Q4_2023,Thursday,3,False,51,Dec,Winter,Variable,Needs,False,800.0,1.4316366866832633,False
2023-12-22,Ask window full.,Food & Drink,1653.56,Expense,2023,12,2023-12,2023-12-01,Q4_2023,Friday,4,False,51,Dec,Winter,Variable,Needs,False,800.0,0.9750882240870539,False
2023-12-23,Do interesting material.,Travel,1781.32,Expense,2023,12,2023-12,2023-12-01,Q4_2023,Saturday,5,True,51,Dec,Winter,Variable,Wants,True,500.0,1.3250493914855703,False
2023-12-25,Event smile popular hundred live.,Salary,1901.21,Income,2023,12,2023-12,2023-12-01,Q4_2023,Monday,0,False,52,Dec,Winter,Income/Other,Income/Other,False,0.0,1.4893072835808359,False
2023-12-26,Memory challenge lawyer business.,Food & Drink,1635.01,Expense,2023,12,2023-12,2023-12-01,Q4_2023,Tuesday,1,False,52,Dec,Winter,Variable,Needs,False,800.0,0.9440698491167285,False
2023-12-27,Discuss wall ahead scene.,Health & Fitness,1124.7,Expense,2023,12,2023-12,2023-12-01,Q4_2023,Wednesday,2,False,52,Dec,Winter,Variable,Needs,False,300.0,0.2890282983791321,False
2023-12-29,Question will him quickly.,Salary,1436.15,Income,2023,12,2023-12,2023-12-01,Q4_2023,Friday,4,False,52,Dec,Winter,Income/Other,Income/Other,False,0.0,0.7025062342278667,False
2023-12-29,Perform benefit baby.,Salary,236.91,Income,2023,12,2023-12,2023-12-01,Q4_2023,Friday,4,False,52,Dec,Winter,Income/Other,Income/Other,False,0.0,1.326400337883377,False
2023-12-29,Society dark product make.,Entertainment,14.37,Expense,2023,12,2023-12,2023-12-01,Q4_2023,Friday,4,False,52,Dec,Winter,Variable,Wants,True,400.0,1.8324447238332526,False
2024-01-02,Gas teacher national weight all.,Travel,1099.9,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Tuesday,1,False,1,Jan,Winter,Variable,Wants,True,500.0,0.07440303782519807,False
2024-01-02,Himself fire heavy.,Rent,101.1,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Tuesday,1,False,1,Jan,Winter,Fixed,Needs,False,1200.0,1.6127589279323218,False
2024-01-04,Allow news.,Investment,3852.0,Income,2024,1,2024-01,2024-01-01,Q1_2024,Thursday,3,False,1,Jan,Winter,Income/Other,Savings,False,0.0,1.016248736520067,False
2024-01-04,Man care resource.,Investment,2036.0,Income,2024,1,2024-01,2024-01-01,Q1_2024,Thursday,3,False,1,Jan,Winter,Income/Other,Savings,False,0.0,0.41007925307294185,False
2024-01-07,Notice make.,Other,2266.0,Income,2024,1,2024-01,2024-01-01,Q1_2024,Sunday,6,True,1,Jan,Winter,Income/Other,Income/Other,False,0.0,0.37172378775073084,False
2024-01-09,Occur live take media hot.,Entertainment,1436.41,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Tuesday,1,False,2,Jan,Winter,Variable,Wants,True,400.0,0.7178896694947651,False
2024-01-09,Wife pay good within fly.,Other,880.0,Income,2024,1,2024-01,2024-01-01,Q1_2024,Tuesday,1,False,2,Jan,Winter,Income/Other,Income/Other,False,0.0,1.4899741124584622,False
2024-01-10,And student give score agree.,Rent,1546.57,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Wednesday,2,False,2,Jan,Winter,Fixed,Needs,False,1200.0,1.032793212168785,False
2024-01-11,Best generation group goal.,Utilities,1928.07,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Thursday,3,False,2,Jan,Winter,Fixed,Needs,False,350.0,1.709065560303848,False
2024-01-11,Doctor fine be.,Investment,4045.0,Income,2024,1,2024-01,2024-01-01,Q1_2024,Thursday,3,False,2,Jan,Winter,Income/Other,Savings,False,0.0,1.1678353565594122,False
2024-01-11,Boy college mrs.,Salary,1849.5,Income,2024,1,2024-01,2024-01-01,Q1_2024,Thursday,3,False,2,Jan,Winter,Income/Other,Income/Other,False,0.0,1.4018229111083764,False
2024-01-12,Price institution method inside.,Utilities,1386.72,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Friday,4,False,2,Jan,Winter,Fixed,Needs,False,350.0,0.7771735969091141,False
2024-01-13,Onto worry help hope.,Investment,1348.0,Income,2024,1,2024-01,2024-01-01,Q1_2024,Saturday,5,True,2,Jan,Winter,Income/Other,Savings,False,0.0,0.950450209482628,False
2024-01-14,Space beyond.,Health & Fitness,1013.18,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Sunday,6,True,2,Jan,Winter,Variable,Needs,False,300.0,0.0988394170617036,False
2024-01-15,Market specific property coach.,Entertainment,554.46,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Monday,0,False,3,Jan,Winter,Variable,Wants,True,400.0,0.8638291416467254,False
2024-01-16,Wide cut player wind.,Travel,911.16,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Tuesday,1,False,3,Jan,Winter,Variable,Wants,True,500.0,0.2720015185275049,False
2024-01-16,Degree enter father of source.,Other,4696.0,Income,2024,1,2024-01,2024-01-01,Q1_2024,Tuesday,1,False,3,Jan,Winter,Income/Other,Income/Other,False,0.0,1.5888449633602268,False
2024-01-16,Behind front attack song little.,Health & Fitness,1426.63,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Tuesday,1,False,3,Jan,Winter,Variable,Needs,False,300.0,0.8039469581367643,False
2024-01-17,Somebody prepare few sound.,Entertainment,409.77,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Wednesday,2,False,3,Jan,Winter,Variable,Wants,True,400.0,1.1233210570433605,False
2024-01-19,Finish increase economy middle public.,Travel,1376.36,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Friday,4,False,3,Jan,Winter,Variable,Wants,True,500.0,0.581804773807333,False
2024-01-19,Thing physical might.,Utilities,1962.86,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Friday,4,False,3,Jan,Winter,Fixed,Needs,False,350.0,1.7689538422037332,False
2024-01-19,Material produce station visit environmental.,Utilities,1012.75,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Friday,4,False,3,Jan,Winter,Fixed,Needs,False,350.0,0.13341329848715283,False
2024-01-19,Table trade various risk art.,Health & Fitness,1423.6,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Friday,4,False,3,Jan,Winter,Variable,Needs,False,300.0,0.7987795235026911,False
2024-01-20,Leg drive second she.,Salary,1169.78,Income,2024,1,2024-01,2024-01-01,Q1_2024,Saturday,5,True,3,Jan,Winter,Income/Other,Income/Other,False,0.0,0.2518542849822844,False
2024-01-22,Five store ask data.,Shopping,1351.74,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Monday,0,False,4,Jan,Winter,Variable,Wants,True,600.0,0.6765605935819866,False
2024-01-23,Statement position either.,Travel,1756.18,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Tuesday,1,False,4,Jan,Winter,Variable,Wants,True,500.0,1.2789086129187222,False
2024-01-24,Draw change agree someone.,Food & Drink,1050.23,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Wednesday,2,False,4,Jan,Winter,Variable,Needs,False,800.0,0.03376979051383212,False
2024-01-25,Magazine yard instead town.,Investment,934.0,Income,2024,1,2024-01,2024-01-01,Q1_2024,Thursday,3,False,4,Jan,Winter,Income/Other,Savings,False,0.0,1.2756152908105496,False
2024-01-26,Evening ahead smile.,Entertainment,541.29,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Friday,4,False,4,Jan,Winter,Variable,Wants,True,400.0,0.8874486628698487,False
2024-01-26,Compare system white magazine after.,Travel,1369.95,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Friday,4,False,4,Jan,Winter,Variable,Wants,True,500.0,0.5700401600200024,False
2024-01-26,Own test too imagine.,Investment,2917.0,Income,2024,1,2024-01,2024-01-01,Q1_2024,Friday,4,False,4,Jan,Winter,Income/Other,Savings,False,0.0,0.2818783233760895,False
2024-01-27,However style.,Food & Drink,723.78,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Saturday,5,True,4,Jan,Winter,Variable,Needs,False,800.0,0.579643025503737,False
2024-01-28,Born same usually.,Entertainment,1487.4,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Sunday,6,True,4,Jan,Winter,Variable,Wants,True,400.0,0.8093368515120049,False
2024-01-30,Wear use edge this draw.,Entertainment,1026.74,Expense,2024,1,2024-01,2024-01-01,Q1_2024,Tuesday,1,False,5,Jan,Winter,Variable,Wants,True,400.0,0.016826295537645523,False
2024-02-01,Forget once hope security.,Travel,1388.94,Expense,2024,2,2024-02,2024-02-01,Q1_2024,Thursday,3,False,5,Feb,Winter,Variable,Wants,True,500.0,0.6048935166224069,False
2024-02-06,Design blood degree ever.,Other,3674.0,Income,2024,2,2024-02,2024-02-01,Q1_2024,Tuesday,1,False,6,Feb,Winter,Income/Other,Income/Other,False,0.0,0.7642765421110915,False
2024-02-07,Television argue mouth.,Health & Fitness,1932.01,Expense,2024,2,2024-02,2024-02-01,Q1_2024,Wednesday,2,False,6,Feb,Winter,Variable,Needs,False,300.0,1.6658341249248014,False
2024-02-07,Nation little east everyone.,Other,2163.0,Income,2024,2,2024-02,2024-02-01,Q1_2024,Wednesday,2,False,6,Feb,Winter,Income/Other,Income/Other,False,0.0,0.4548260846085204,False
2024-02-10,Little happy final population.,Salary,1661.67,Income,2024,2,2024-02,2024-02-01,Q1_2024,Saturday,5,True,6,Feb,Winter,Income/Other,Income/Other,False,0.0,1.0840470518644763,False
2024-02-10,Real small.,Health & Fitness,1512.66,Expense,2024,2,2024-02,2024-02-01,Q1_2024,Saturday,5,True,6,Feb,Winter,Variable,Needs,False,300.0,0.950664582417058,False
2024-02-10,Need finally when.,Entertainment,1554.53,Expense,2024,2,2024-02,2024-02-01,Q1_2024,Saturday,5,True,6,Feb,Winter,Variable,Wants,True,400.0,0.9297300527047346,False
2024-02-14,Movement door kind.,Travel,903.14,Expense,2024,2,2024-02,2024-02-01,Q1_2024,Wednesday,2,False,7,Feb,Winter,Variable,Wants,True,500.0,0.28672105091040556,False
